Id,inspectionScore,maneuverabilityScore,maintananceConcerns,weatherSeverityScore,temperature,safetyCheckFailures,galeStrength,lastInspected,incidentCode,incidentID,maxCruisingElevation,scaleOfIncident
1053,45.4794520547945,57.155879671832295,1,0.00866866493725363,76.85,2,0.300606563288856,11,6,11719,37375.2237227186,low
1054,15.205479452054801,50.5925250683683,7,0.0320328772438867,77.4,4,0.509045077533357,20,5,2617,47882.5666610854,low
1055,32.739726027397296,56.8368277119417,0,0.0945616410103572,79.64,2,0.786362062747926,19,3,3711,19494.8587357381,catastrophic
1056,57.4885844748858,49.6353691886965,11,0.513268538032724,82.81,3,0.35433898305084705,11,2,7640,37871.0557631729,low
1057,43.8356164383562,79.7629899726527,3,0.0116003338192722,78.0,1,0.378139920663541,12,5,476,15865.8721701261,medium
1058,51.0502283105023,54.922515952598,4,0.5122989647598579,78.49,0,0.462525063108547,13,2,942,37853.1677471245,catastrophic
1059,40.365296803653,54.968094804010896,9,0.17916718862667602,77.92,2,0.30349152542372904,13,3,9440,36219.5213082148,low
1060,18.1278538812785,62.8988149498633,5,0.0934916459227156,77.42,2,0.49137468445726595,16,4,11445,52319.1662876134,catastrophic
1061,24.8401826484018,62.0328167730173,21,0.0383477654432181,76.07,3,0.527797331410025,14,4,8992,21212.0283049257,catastrophic
1062,30.5022831050228,64.17502278942571,0,0.063739607576504,77.56,0,0.5130119004688061,12,4,7735,35012.5425984798,catastrophic
1063,27.305936073059396,79.2160437556974,9,0.0566664273024785,76.89,3,0.28365741074648404,13,4,531,31758.9281763219,catastrophic
1064,45.2511415525114,49.6809480401094,4,0.00268595996374477,81.8,2,0.499308330328164,18,7,3390,30664.9684488475,medium
1065,32.648401826484,35.6882406563355,1,0.0005027740120415361,82.2,2,0.611100613054453,15,7,2225,13528.4162077142,low
1066,42.8767123287671,68.9608021877849,10,0.0653943422597568,77.82,2,0.413120086548864,12,3,1842,13364.5100535046,medium
1067,15.753424657534199,74.2023701002735,19,0.212462296155184,76.8,1,0.217303281644428,20,3,3626,42461.7004356125,medium
1068,48.8584474885845,68.003646308113,5,0.364061424020803,79.81,1,0.158882798413271,17,2,679,26992.7869170996,high
1069,27.8995433789954,72.0145852324522,1,0.00280722767312088,78.31,1,0.462525063108547,13,7,8688,30792.2617001504,catastrophic
1070,21.2785388127854,72.8350045578852,8,0.0790283218204027,82.93,1,0.329456184637577,15,4,11680,43034.5727095005,catastrophic
1071,46.392694063926896,61.485870556062004,9,0.43676519148166204,81.71,2,0.45134583483591795,15,2,12350,32272.8250191819,low
1072,40.0456621004566,77.073837739289,1,0.0199263679642517,81.52,1,0.24218608005769898,13,5,11586,29216.4159909021,medium
1073,23.424657534246602,62.5341841385597,0,0.00213992086633605,78.59,3,0.36046952758745,15,7,4676,23543.5817988608,catastrophic
1074,12.694063926940599,50.136736554238794,13,0.0639057568277937,83.81,1,0.448460872701046,18,4,12360,34811.6846134921,high
1075,28.9041095890411,52.7803099361896,5,0.00307248713334016,82.11,2,0.280411828344753,16,7,8637,33403.2551232866,medium
1076,63.1963470319635,60.3919781221513,1,0.145406245169267,81.37,1,0.231728092318788,13,3,5697,29333.0700005052,high
1077,9.58904109589041,70.60164083865091,1,0.0235660183479036,75.25,2,0.29123043635052304,19,4,9714,12642.682015181299,catastrophic
1078,49.36073059360729,50.3646308113035,2,0.0575890974839405,80.23,2,0.498947710061305,14,3,4156,11809.795062478,catastrophic
1079,20.5479452054795,54.922515952598,1,0.0331848565099239,76.3,3,0.35758456545257894,15,5,4241,48332.484809852,high
1080,62.7853881278539,76.8915223336372,5,1.2251347174755098,78.44,1,0.48668662098809995,6,1,7923,33179.916004662795,medium
1081,24.9315068493151,72.0145852324522,4,0.007160405857059979,80.46,2,0.31214641182834496,17,6,8443,29519.010231283,medium
1082,54.885844748858396,63.719234275296294,1,0.40559831303273297,77.55,3,0.5685474215650921,12,2,4925,29989.750197918398,low
1083,52.648401826484005,60.4375569735643,4,0.0074307343167388405,84.41,3,0.30637648755860103,6,6,3481,28379.6637179817,catastrophic
1084,51.232876712328796,57.383773928897,1,0.513039501471087,77.2,3,0.303852145690588,13,2,12208,37713.772281611,low
1085,34.0182648401826,54.557885141294406,8,0.16817304288473597,80.67,1,0.371648755860079,18,3,6089,33896.0232636711,low
1086,25.8904109589041,66.7730173199635,5,1.4620024262600901,83.73,3,0.47803173458348297,14,1,8721,39828.6197886984,catastrophic
1087,39.4520547945205,75.47857793983592,5,0.00532697752793188,79.17,2,0.426823656689506,13,6,1200,21680.6165955373,medium
1088,30.9132420091324,67.5934366453965,1,0.16754135401837303,82.14,3,0.251922827262892,16,3,9910,33951.338673945,medium
1089,2.64840182648402,78.4867821330902,7,0.0796140496419091,76.44,2,0.34243851424450106,20,4,2548,43590.4452092247,catastrophic
1090,41.5525114155251,84.1385597082954,4,0.518441261968944,79.98,2,0.19278110349801603,16,2,2734,38436.403499258,low
1091,48.4931506849315,67.9124886052872,4,0.21924771192904602,81.82,2,0.352535881716553,14,2,458,16099.4774068421,low
1092,27.8538812785388,44.758432087511395,2,0.358545587133914,78.51,2,0.577923548503426,13,2,8925,26637.595319634103,high
1093,42.100456621004604,57.474931631722896,7,0.0105823276581405,83.6,1,0.43908474576271206,16,6,3033,42607.0710974919,low
1094,15.296803652967998,38.787602552415706,2,1.16373844343373,76.89,2,0.59090587811035,17,1,769,31633.6906386513,high
1095,43.698630136986296,50.7748404740201,7,0.0309501756806459,77.71,2,0.645720158672917,15,5,4502,45760.7560852147,catastrophic
1096,50.5936073059361,70.4193254329991,4,0.059734503402076,81.26,0,0.36119076812116796,13,4,7776,32908.2936804925,low
1097,55.2511415525114,63.126709206928,12,0.214244804931175,76.09,3,0.5631381175622071,8,3,1629,43209.8141033971,medium
1098,58.4931506849315,75.38742023701,5,0.00367858356276741,76.11,3,0.24579228272628895,1,6,9705,16149.317703506398,medium
1099,79.4977168949772,56.7456700091158,13,0.00283987769225706,83.26,4,0.45891886043995594,8,7,10673,31143.0404321038,medium
1100,29.8173515981735,52.82588878760261,5,0.44445203903850605,81.93,3,0.6385077533357371,16,2,3353,32681.0756913863,low
1101,2.64840182648402,60.9845031905196,5,0.0482410618460628,87.11,1,0.27536314460872696,23,4,1484,26418.0517976765,catastrophic
1102,35.8904109589041,56.0619872379216,4,0.160237023074609,79.97,3,0.34532347637937205,14,3,10505,32121.255934815,low
1103,42.9680365296804,78.669097538742,8,1.84388606166323,79.99,3,0.338471691309052,15,1,1079,51183.882564596795,low
1104,48.7214611872146,66.1804922515953,3,0.00189626987285492,79.81,3,0.37633681932924606,17,7,7134,20106.7303917632,high
1105,49.178082191780796,59.115770282588905,4,0.6276697089600649,79.97,0,0.37489433826181,14,2,5325,45878.87959122151,low
1106,42.4200913242009,53.600729261622604,15,0.17078321571126004,83.73,2,0.5241911287414349,12,3,11473,34305.0853441854,low
1107,1.4155251141552498,56.9279854147676,2,0.595092388856474,77.22,3,0.375615578795528,21,2,5042,43590.4452092247,high
1108,29.1780821917808,65.0410209662717,1,0.05994597155975,82.41,4,0.34532347637937205,13,4,4228,33053.916313277005,catastrophic
1109,43.3333333333333,60.5287146763902,15,0.0044289702451501,78.5,4,0.52960043274432,15,7,12237,52249.610146137195,low
1110,35.9817351598173,60.665451230628996,4,0.0266123032873258,79.72,1,0.272117562206996,11,5,403,39103.4153008276,catastrophic
1111,39.4977168949772,78.0309936189608,6,0.028569420903981003,77.83,2,0.24579228272628895,13,5,8096,41991.870913776,medium
1112,56.027397260274,56.0619872379216,18,0.0067000798171221,77.74,1,0.38823728813559294,12,6,10399,27903.5708666369,catastrophic
1113,15.205479452054801,76.7547857793984,13,0.007548231767760771,79.22,2,0.298803461954562,20,6,1309,30176.470252091,medium
1114,42.0091324200913,59.2069279854148,13,0.0718018696549619,83.64,3,0.40807140281283794,16,4,10066,39034.3704321108,low
1115,62.7853881278539,80.08204193254329,4,0.0251101485805745,78.47,2,0.305294626758024,6,5,124,36295.1033532213,medium
1116,36.11872146118721,64.4940747493163,1,0.0344640314807206,75.4,3,0.386434186801298,14,4,8763,18869.5876217835,medium
1117,59.8173515981735,74.567000911577,0,0.00135636474701727,76.33,2,0.303852145690588,14,7,9511,13696.9970624703,high
1118,51.6438356164384,84.0018231540565,2,0.19753112723806698,84.83,2,0.19710854670032502,10,3,5892,39781.301126056096,medium
1119,44.7488584474886,60.027347310847794,4,0.026380928931565,77.1,2,0.40771078254597903,12,5,6707,38801.3690549755,medium
1120,48.401826484018294,53.919781221513205,1,0.0494697995302419,78.46,1,0.315752614496934,10,4,8037,26685.296362782403,low
1121,25.296803652968002,58.2953509571559,4,0.0605695652954106,81.71,1,0.330538045438154,14,4,1544,32979.4479058636,catastrophic
1122,46.6666666666667,53.600729261622604,7,0.18762965910647197,79.03,2,0.695485755499459,11,3,7184,37608.9061537303,medium
1123,24.7945205479452,54.649042844120295,1,0.5158514319144729,77.17,1,0.5032751532636129,14,2,1362,38033.854208112,catastrophic
1124,55.1141552511415,60.4375569735643,2,0.9371474307712859,74.85,1,0.24290732059141698,5,1,5570,25598.804538292003,catastrophic
1125,28.630136986301398,56.8368277119417,1,0.0765664060964708,83.72,2,0.36443635052289897,20,4,8062,41920.2471614135,catastrophic
1126,44.5205479452055,62.1695533272562,1,0.728658038491673,79.56,1,0.219467003245582,8,1,9996,19643.5987363401,catastrophic
1127,14.8858447488584,75.93436645396541,13,0.00538399196490689,81.33,4,0.29591849981969,20,6,3371,22659.2573373519,medium
1128,18.3561643835616,65.6335460346399,3,0.00559553599617865,79.37,1,0.282575549945907,20,6,2295,23081.839828003198,medium
1129,30.593607305936104,86.9644484958979,3,1.6458905420451497,79.31,3,0.3629938694554629,12,1,8790,45265.3882053258,catastrophic
1130,45.0228310502283,75.8432087511395,1,0.0020379019154994397,81.53,3,0.298803461954562,15,7,2618,22214.445458565402,low
1131,18.3561643835616,59.9817684594348,3,0.0802203986001877,79.45,0,0.46829498737829,20,3,3286,16252.900892824098,medium
1132,45.4794520547945,66.9097538742024,2,0.00814549614910403,80.4,2,0.419971871619185,11,6,4704,32471.866782537796,medium
1133,20.1826484018265,64.1294439380128,0,0.15173451332276003,82.53,1,0.31358889289578,15,3,6478,30363.140751845698,catastrophic
1134,32.739726027397296,53.3728350045579,7,0.0697014282624186,77.86,3,0.5425827623512439,19,4,4284,37715.1656897773,catastrophic
1135,36.164383561643795,68.4138559708295,2,0.8902819480198572,81.53,1,0.377058059862964,11,1,6309,24420.713003042,catastrophic
1136,20.8219178082192,79.39835916134909,1,0.0763710398578118,78.46,3,0.24579228272628895,15,4,9147,41371.6365588084,catastrophic
1137,31.6438356164384,66.0893345487694,3,0.0200302301072619,80.62,3,0.405547060944825,12,5,10845,30528.1424459409,catastrophic
1138,40.091324200913206,56.517775752051,5,0.00713918772315649,76.48,2,0.45603389830508395,10,6,8879,30372.7583025121,catastrophic
1139,60.5479452054795,76.8915223336372,2,0.36446300953970096,80.85,2,0.428266137756942,11,2,6432,27009.1612134643,low
1140,55.15981735159821,66.1349134001823,13,0.274062713800626,76.37,0,0.36263324918860396,8,3,35,58297.4802661454,medium
1141,47.4885844748858,65.2689152233364,0,0.20736129067751602,77.77,5,0.34568409664623106,14,3,6557,41646.5245489458,low
1142,56.2100456621004,39.8359161349134,0,0.026380928931565,76.92,2,0.5981182834475289,8,5,4963,39820.419251239706,low
1143,48.1735159817352,76.8915223336372,2,0.33659510505908197,76.89,2,0.38174612333213104,11,2,11982,25019.9299511302,medium
1144,41.1872146118721,69.1431175934367,2,0.00832899694803638,81.46,3,0.315752614496934,13,6,8570,36790.500809401696,medium
1145,66.57534246575341,63.30902461257979,30,0.010121604078669001,80.48,1,0.25841399206635396,5,6,5264,38341.4628028992,medium
1146,24.063926940639302,73.0173199635369,4,0.00279527608367061,76.63,4,0.265987017670393,22,7,7595,29660.963488358902,low
1147,66.57534246575341,58.20419325433001,4,0.101502669686354,80.71,1,0.30745834835917796,5,3,6926,20292.7058221986,medium
1148,24.1552511415525,59.6171376481313,5,1.37940962208732,79.09,0,0.47190119004688,18,1,8625,37225.9862790392,medium
1149,54.794520547945204,80.4010938924339,1,0.0023486603555845603,80.76,3,0.262380815001803,12,7,11536,25119.2421101637,low
1150,33.1050228310502,57.155879671832295,15,0.488682348438616,80.19,1,0.509045077533357,15,2,4395,36490.5371102771,low
1151,36.986301369863,66.3172288058341,6,0.0641501985769842,78.52,3,0.334144248106743,10,4,47,34921.555305988,catastrophic
1152,30.8219178082192,70.464904284412,4,1.2138584565258002,84.62,4,0.341356653443924,16,1,6033,32896.9593523965,medium
1153,57.077625570776206,57.9762989972653,16,0.0219848426435965,77.34,3,0.620476739992787,15,5,4009,31988.1959886504,high
1154,54.5205479452055,60.6198723792161,0,0.164634007734505,77.55,0,0.5036357735304721,8,3,7815,33372.8197860987,medium
1155,44.20091324200911,58.6599817684595,19,0.00209934289166878,79.37,4,0.5833328525063111,19,7,4607,25466.7530710337,high
1156,40.7762557077626,55.1048313582498,1,0.602231712097975,84.67,3,0.30709772809231894,16,2,8985,44790.44437982071,catastrophic
1157,40.365296803653,51.549680948040105,3,0.485116943649484,85.26,2,0.44413342949873796,13,2,10279,35845.563111678195,low
1158,19.1780821917808,74.61257976299,6,0.894409699247168,77.1,2,0.20432095203750503,16,1,7464,24200.372415075,catastrophic
1159,31.2328767123288,74.74931631722879,2,1.16290206831625,76.27,1,0.20179661016949102,12,1,2544,31531.7961960508,catastrophic
1160,26.7123287671233,63.90154968094811,25,0.8313007031938701,77.16,1,0.199632888568337,13,1,10042,22730.4709071459,catastrophic
1161,53.01369863013699,59.024612579763,1,0.0039571065728607295,76.37,3,0.438002884962135,6,7,9434,45864.178042370404,catastrophic
1162,33.1050228310502,64.3117593436645,2,1.2708080559078798,77.94,2,0.30637648755860103,18,1,10355,34827.8194688261,low
1163,11.324200913241999,56.107566089334604,4,0.0865963416873615,79.71,3,0.33811107104219196,18,4,5961,47245.2344742998,high
1164,40.6392694063927,53.6918869644485,1,0.41453735177692497,77.25,2,0.474425531914894,16,1,7914,10587.3525848917,catastrophic
1165,45.890410958904106,74.88605287146758,4,0.00814549614910403,81.1,0,0.24110421925712197,11,6,6858,33067.6244116376,medium
1166,29.634703196346997,66.2716499544212,4,1.1418573845188,82.31,3,0.368403173458348,20,1,11403,30966.1598251022,low
1167,44.0639269406393,52.871467639015506,0,0.0915074626693022,78.47,2,0.381385503065272,9,4,11964,49219.0617824752,high
1168,82.23744292237441,56.8368277119417,7,0.0020601739139869,82.97,2,0.40590768121168397,8,7,6876,17582.7396691811,high
1169,55.342465753424705,62.807657247037405,1,0.00391311571229848,78.13,1,0.328734944103858,9,7,3867,42047.101727922796,medium
1170,46.2100456621004,63.126709206928,29,0.11442122995122998,77.39,2,0.392204111071042,8,4,1091,58297.4802661454,catastrophic
1171,37.671232876712295,79.39835916134909,4,0.0064619822105722894,80.58,2,0.322965019834114,14,6,1257,26266.3679590952,medium
1172,59.178082191780796,50.5013673655424,1,0.00279373923729723,83.51,2,0.319719437432383,11,7,1674,28988.732697584503,medium
1173,46.4383561643836,52.5524156791249,0,1.3604017161145,77.93,1,0.3932859718716189,11,1,5593,36925.0352582009,low
1174,23.6529680365297,78.07657247037379,7,0.0131871755343616,87.34,4,0.39797403534078596,18,6,3976,49095.2502059493,medium
1175,42.0547945205479,72.8805834092981,15,0.0654085850714836,81.62,0,0.24002235845654502,20,4,11720,35684.882769847594,high
1176,20.958904109589,70.9206927985415,16,0.00897565017253988,77.62,2,0.276805625676163,19,6,5963,36662.2802611695,medium
1177,38.401826484018294,77.02825888787599,3,0.00722205940997227,76.89,2,0.29700036062026697,13,6,12456,29971.7444634365,medium
1178,18.310502283105,60.57429352780311,7,1.74851946088815,77.53,3,0.39508907320591397,16,1,7287,46755.5164453914,catastrophic
1179,15.753424657534199,82.13309024612579,4,0.20183070520726104,79.74,3,0.43619978362784007,20,3,2863,40230.3528397513,medium
1180,29.8173515981735,49.6809480401094,3,0.374260049523089,81.39,3,0.696567616300036,16,2,6540,27654.2850151467,low
1181,62.648401826484005,56.7000911577028,1,0.00262759331216413,83.92,1,0.495702127659574,6,7,5614,31827.6148641008,low
1182,55.433789954337904,66.1349134001823,1,0.0138046165219183,79.8,2,0.41961125135232596,12,5,10041,21674.7237723003,low
1183,73.37899543379001,70.2370100273473,2,0.009870495089477741,81.55,3,0.41672628921745397,7,6,8371,40485.8932005406,low
1184,22.9680365296804,66.5451230628988,0,0.0560106003796652,78.36,2,0.306737107825459,15,4,10475,30605.4321457317,catastrophic
1185,55.2511415525114,80.08204193254329,3,0.16641915600505303,77.16,0,0.5029145329967539,8,3,466,33346.7855725603,medium
1186,36.164383561643795,65.4056517775752,13,0.0621354412786752,79.73,1,0.35325712225027,11,4,6537,34120.059024156,catastrophic
1187,20.8675799086758,35.824977210574296,3,0.0447153366816364,77.86,1,0.8819264334655601,19,3,8559,8400.182529794649,low
1188,37.5342465753425,67.31996353691889,0,0.0675235373533295,80.71,2,0.491735304724126,10,4,10790,36884.0023856598,catastrophic
1189,53.2420091324201,56.107566089334604,13,1.06635953548775,83.53,2,0.366960692390912,13,1,9768,29033.294247319103,catastrophic
1190,29.406392694063896,87.5569735642662,19,0.00656903894305681,82.37,0,0.302409664623152,16,6,9473,26959.581905196203,medium
1191,68.03652968036529,62.351868732907896,2,0.00203640341836576,86.36,1,0.38210674359899,12,7,935,19398.1511532957,high
1192,39.726027397260296,55.87967183226979,7,0.19753112723806698,78.64,3,0.302409664623152,17,3,5391,39521.7363015936,catastrophic
1193,24.703196347031998,70.7839562443026,0,1.06763304103432,77.85,4,0.339192931842769,18,1,8222,28955.3468267006,medium
1194,14.703196347032002,52.82588878760261,0,0.0382112476922794,77.74,2,0.449542733501623,17,4,2327,20993.9622286411,high
1195,31.9178082191781,68.7784867821331,17,0.0645381425247153,87.51,2,0.399777136675081,12,4,12355,34859.8063971959,catastrophic
1196,36.7579908675799,60.300820419325504,3,0.00977712175376896,84.15,3,0.243989181391994,14,6,7151,39996.5548245716,medium
1197,48.675799086758005,76.9371011850502,10,0.0277814772558509,79.79,3,0.39797403534078596,7,4,517,14552.7349096771,catastrophic
1198,34.0639269406393,68.003646308113,9,0.00426087484941131,81.1,1,0.36984565452578405,15,7,11221,43635.754690978596,medium
1199,27.8995433789954,86.9644484958979,10,0.0486066327281578,80.09,2,0.265987017670393,13,4,9001,26572.9666742821,catastrophic
1200,56.301369863013704,55.469462169553296,7,0.0043585994435759,81.43,3,0.409153263613415,12,7,795,50201.5005708721,catastrophic
1201,40.7762557077626,45.442114858705594,0,0.306870692970856,76.37,1,0.5981182834475289,13,2,10487,22443.893571404904,low
1202,25.1141552511416,66.8641750227894,5,0.0435695366800226,78.1,1,0.47803173458348297,14,4,9217,24068.4258556326,catastrophic
1203,16.5296803652968,72.24247948951691,0,0.0435688687075891,79.91,0,0.33125928597187204,16,4,10198,23643.2785223982,catastrophic
1204,52.8767123287671,67.7757520510483,4,0.044555720248319004,79.71,4,0.37489433826181,13,4,5877,24262.8963865492,low
1205,39.8173515981735,69.27985414767551,15,0.0129833111717393,78.56,1,0.440887847097007,13,6,7352,53323.6708564959,medium
1206,51.0045662100457,56.38103919781221,15,0.135825197385825,79.43,3,0.31178579156148495,10,3,711,27384.8076695731,medium
1207,46.3470319634703,45.8067456700091,2,0.0594495856748826,78.99,2,0.6579812477461229,15,3,3121,11809.795062478,catastrophic
1208,12.9223744292237,66.4995442114859,3,0.0453407640350258,76.28,1,0.26815073927154703,18,4,534,24613.548891670096,catastrophic
1209,31.9634703196347,74.567000911577,1,0.19411395823839703,80.67,2,0.399055896141363,15,3,6444,39449.3892372186,medium
1210,38.2648401826484,66.4539653600729,2,0.0595803417965499,79.39,2,0.474064911648034,10,4,11663,32677.2060754324,catastrophic
1211,26.3470319634703,51.0483135824977,2,0.0222726152360583,78.37,0,0.763282365668951,14,5,75,32372.4222574949,high
1212,28.8127853881279,47.9945305378305,2,0.42851569405620793,83.22,1,0.40771078254597903,16,1,4700,11648.2642436251,low
1213,56.52968036529679,50.3646308113035,10,0.00846337091273997,80.9,1,0.476949873782906,12,6,1486,35275.1736500642,catastrophic
1214,50.5936073059361,69.5989061075661,5,0.519355070097568,78.74,1,0.31719509556437103,13,2,394,38350.7195579992,low
1215,47.5342465753425,64.9042844120328,0,0.00365795623306935,79.66,1,0.40302271907681203,18,7,61,40657.7633959541,high
1216,22.922374429223698,57.8851412944394,8,0.0398597732035959,84.03,3,0.448100252434187,14,4,921,21763.437598859,catastrophic
1217,48.4931506849315,63.2634457611668,1,0.101519827745638,77.09,1,0.33270176703930704,10,3,7564,20581.6075298771,medium
1218,46.1187214611872,64.6308113035552,2,0.0130313613858333,83.5,2,0.5029145329967539,15,5,2985,19433.6327994899,low
1219,40.821917808219204,64.35733819507749,1,0.387182416712817,76.04,2,0.30313090515687,13,2,9613,28612.869593143598,medium
1220,27.397260273972602,78.8969917958068,2,0.0782363458011667,77.36,3,0.36768193292463,17,3,7893,15865.8721701261,medium
1221,32.8767123287671,82.4977210574294,8,0.00401610269010273,76.9,2,0.17330760908763,15,7,3123,43717.2844019346,medium
1222,44.84018264840179,58.38650865998179,0,0.0697843616372638,81.8,2,0.48848972232239396,8,4,11377,37973.8932534499,catastrophic
1223,55.5707762557078,65.5423883318141,10,0.0193428547975353,77.99,1,0.27896934727731704,12,5,10264,27917.302583583598,low
1224,47.44292237442921,60.4375569735643,1,0.16396237774710998,80.13,2,0.355060223584565,11,3,6856,32832.4176893392,medium
1225,26.1643835616438,78.7602552415679,0,0.691594571833008,86.57,4,0.39797403534078596,14,1,6058,18897.2774645504,catastrophic
1226,30.3196347031963,74.9316317228806,6,0.00337829937705446,77.75,1,0.20179661016949102,12,7,7681,36804.6806506269,catastrophic
1227,35.296803652968,60.1640838650866,0,0.7446476060733109,79.7,2,0.231728092318788,11,1,6766,20285.7112878375,catastrophic
1228,46.1643835616438,78.07657247037379,3,0.561343946515332,76.89,3,0.355060223584565,15,2,11590,41494.368499835,low
1229,36.986301369863,74.9772105742936,10,0.00397253120656083,79.16,2,0.240382978723404,10,7,12210,43023.0169934209,catastrophic
1230,55.342465753424705,61.6681859617138,4,0.39580907580393204,77.16,3,0.6330984493328521,12,2,1136,29071.495945068,low
1231,28.675799086757998,62.5341841385597,1,0.0572107838399182,77.82,2,0.3352261089073211,13,4,5133,31003.9110435795,catastrophic
1232,31.5981735159817,56.8368277119417,3,1.4620024262600901,83.58,2,0.586939055174901,12,1,9774,39741.3462846585,high
1233,30.3196347031963,66.6818596171377,6,0.205151045690906,79.68,3,0.304212765957447,12,3,9660,40973.9095182754,catastrophic
1234,31.369863013698602,55.3783044667274,3,1.1096272722118001,88.62,2,0.321883159033537,12,1,8264,30162.7965041591,high
1235,52.283105022831,78.07657247037379,14,0.163604816192789,84.8,2,0.341356653443924,9,3,10348,32746.1554861564,medium
1236,54.0182648401826,56.79124886052871,1,0.0032011061219487,77.19,4,0.572514244500541,12,7,3358,33372.8197860987,catastrophic
1237,31.9634703196347,73.5186873290793,2,1.5311369942856399,76.35,2,0.388958528669311,12,1,8827,41633.6539554493,catastrophic
1238,47.899543378995396,49.042844120328205,12,0.00143197936716161,79.31,2,0.251201586729174,17,7,9490,9966.28139209759,medium
1239,45.205479452054796,83.9106654512306,0,0.0272944981522334,86.08,3,0.18665055896141297,15,5,2760,40745.7685865635,low
1240,32.4657534246575,47.9033728350046,7,0.12514403561123,81.18,1,0.42970861882437794,15,3,1087,25131.3222040264,low
1241,51.2785388127854,70.6927985414767,16,0.0908497525568715,76.98,2,0.392204111071042,10,4,9062,49233.348705214405,medium
1242,42.3744292237443,90.154968094804,1,0.12870766465902,77.73,2,0.29700036062026697,12,3,4131,26032.9419014836,medium
1243,49.178082191780796,43.1631722880583,22,0.35647718909282,76.95,2,0.4856047601875229,14,2,8160,26385.9208020125,catastrophic
1244,26.575342465753398,76.7547857793984,8,0.0123576408107368,78.12,0,0.30709772809231894,17,6,3615,49086.3279837267,medium
1245,43.2420091324201,62.57976298997271,4,0.512288112606264,80.96,1,0.28870609448251,19,2,7833,37967.5513248833,high
1246,30.3196347031963,56.8368277119417,5,0.173410918167831,83.56,1,0.330538045438154,12,3,363,34772.312097789305,high
1247,37.4885844748858,68.64175022789429,0,0.0618771557932251,76.63,2,0.33306238730616605,10,4,12463,33945.4313005177,catastrophic
1248,56.9406392694064,76.5724703737466,10,0.433461888131798,77.99,3,0.24543166245943,11,2,9063,31870.4161540756,low
1249,36.027397260274,58.38650865998179,6,0.22184634471979503,81.02,1,0.350372160115398,14,3,4159,43887.3019722406,medium
1250,82.23744292237441,62.5341841385597,6,0.0528874696253254,77.55,1,0.278608727010458,7,4,1468,29333.0700005052,high
1251,48.401826484018294,55.241567912488605,9,0.478473145692437,79.28,2,0.276805625676163,11,2,10428,35207.3986716271,low
1252,49.726027397260296,78.07657247037379,0,0.0751863237275054,79.01,2,0.281133068878471,7,4,8563,41279.1569541231,catastrophic
1253,54.657534246575295,88.4685505925251,7,0.619279392671491,80.75,1,0.40374395961053006,9,2,12266,45300.0270165971,medium
1254,68.3561643835616,69.4621695533273,4,0.273757873803231,82.07,1,0.42934799855751904,8,2,6106,20514.793782907702,low
1255,39.13242009132421,76.7547857793984,0,0.0103007561471358,79.03,5,0.346405337179949,13,6,1280,40619.7789673451,medium
1256,34.2922374429224,45.8067456700091,7,0.25328347095111703,81.08,0,0.410595744680851,12,2,2926,19136.0861004631,high
1257,42.648401826484,72.7438468550593,0,1.9774093051959398,81.83,3,0.18665055896141297,16,1,10605,57708.1398683153,low
1258,41.0045662100457,69.4165907019143,21,0.163199733689906,77.11,2,0.322604399567255,13,3,1700,32990.9149372376,medium
1259,41.9178082191781,81.0391978122151,5,0.347656319724328,79.49,3,0.365157591056617,16,2,1259,25605.0986574627,low
1260,36.027397260274,80.4010938924339,6,0.49984523309312395,75.4,4,0.293394157951677,18,2,8672,37038.541445276496,low
1261,53.5616438356164,70.1002734731085,15,0.42863320847532005,77.59,2,0.46432816444284203,12,2,1886,31638.629323933998,low
1262,49.49771689497721,64.3117593436645,2,0.0659562575913243,81.26,3,0.34532347637937205,7,4,6631,36408.268565211,catastrophic
1263,73.15068493150692,57.520510483135794,13,0.00314344715318344,78.5,2,0.727941579516768,10,7,11623,36159.9008773321,high
1264,37.5342465753425,74.74931631722879,1,0.00317375662311287,79.31,1,0.389679769203029,14,7,1783,34289.0143128188,medium
1265,33.7899543378995,56.2443026435734,1,1.4403372285879998,87.11,3,0.47911359538406,18,1,11220,39289.2195249257,catastrophic
1266,47.1232876712329,69.91795806745671,7,0.11991159314067099,79.08,2,0.22848250991705701,11,3,7697,24001.8530974736,medium
1267,46.1187214611872,69.91795806745671,11,0.314050656397823,85.92,0,0.46432816444284203,15,2,10500,23214.4912184096,low
1268,18.1735159817352,62.07839562443029,3,1.4261822535335702,80.27,1,0.315391994230076,16,1,7360,38703.1691908605,catastrophic
1269,53.5616438356164,74.29352780309941,0,0.00566656035545686,81.62,5,0.26490515686981597,9,6,12232,21852.7135965614,medium
1270,47.9908675799087,84.04740200546951,1,0.813088558799784,81.53,3,0.27031446087270106,11,1,12137,22036.1723032917,medium
1271,43.698630136986296,80.0364630811304,1,0.0039729318398627,76.9,3,0.24002235845654502,15,7,1819,42688.636920867204,low
1272,30.3196347031963,73.70100273473109,6,0.349996580988271,81.03,2,0.37092751532636103,12,2,10755,25768.1452141952,catastrophic
1273,48.1735159817352,58.158614402917,0,0.0240955544858232,79.56,1,0.39292535160476,10,5,3402,36560.9267531553,medium
1274,41.1872146118721,69.5077484047402,0,0.237190414799633,84.0,2,0.42177497295348,9,3,3942,47530.90621489679,catastrophic
